P20_001,名称,所在地,種別,P20_005,P20_006,P20_007,P20_008,P20_009,P20_010,P20_011,P20_012,レベル,備考,緯度,経度,NO
13115,西田小震災救援所,東京都杉並区荻窪1-38-15,震災救援所,1787,-1,1,0,0,0,0,0,1,,35.694454,139.622167,1282
13115,泉南中震災救援所,東京都杉並区堀ノ内1-3-1,震災救援所,1216,-1,1,0,0,0,0,0,1,,35.684151,139.655498,1283
13115,善福寺公園・東京女子大学一帯,東京都杉並区,避難場所,23400,-1,1,0,0,0,0,0,3,,35.712214,139.591749,1284
13115,善福寺川緑地・和田堀公園（西地区）一帯,東京都杉並区,避難場所,140900,-1,1,0,0,0,0,0,3,,35.6918773501,139.626307349,1285
13115,大宮小震災救援所,東京都杉並区堀ノ内1-12-16,震災救援所,994,-1,1,0,0,0,0,0,1,,35.683595,139.649415,1286
13115,大宮中学校,東京都杉並区堀ノ内1-16-38,避難所、震災救援所,1532,-1,1,0,1,0,0,0,1,,35.68665,139.64836,1287
13115,中瀬中震災救援所,東京都杉並区下井草4-3-29,震災救援所,1365,-1,1,0,0,0,0,0,1,,35.719451,139.619972,1289
13115,中野区役所一帯,東京都杉並区,避難場所,4600,-1,1,0,0,0,0,0,3,,35.7080592366,139.663625218,1290
13115,天沼小震災救援所,東京都杉並区天沼2-46-3,震災救援所,1399,-1,1,0,0,0,0,0,3,,35.710869,139.623277,1291
13115,天沼中震災救援所,東京都杉並区本天沼3-10-20,震災救援所,1348,-1,1,0,0,0,0,0,1,,35.712285,139.620833,1292
13115,都営上高井戸住宅一帯,東京都杉並区,避難場所,42900,-1,1,0,0,0,0,0,3,,35.6847597578,139.617594954,1293
13115,都立荻窪高校,東京都杉並区荻窪5-7-20,震災救援所補助、代替施設,-1,-1,1,0,0,0,0,0,1,,35.702092,139.619528,1294
13115,都立杉並工業高校,東京都杉並区上井草4-13-31,震災救援所補助、代替施設,-1,-1,1,0,0,0,0,0,1,,35.718979,139.59889,1295
13115,都立杉並高校,東京都杉並区成田西4-15-15,震災救援所補助、代替施設,-1,-1,1,0,0,0,0,0,1,,35.696371,139.631444,1296
13115,都立杉並総合高校,東京都杉並区下高井戸5-17-1,震災救援所補助、代替施設,-1,-1,1,0,0,0,0,0,1,,35.6765949991,139.622807,1297
13115,都立西高校,東京都杉並区宮前4-21-32,震災救援所補助、代替施設,-1,-1,1,0,0,0,0,0,1,,35.691676,139.60478,1298
13115,都立農芸高校,東京都杉並区今川3-25-1,震災救援所補助、代替施設,-1,-1,1,0,0,0,0,0,1,,35.7179229991,139.603668,1299
13115,東原中震災救援所,東京都杉並区下井草1-28-5,震災救援所,1486,-1,1,0,0,0,0,0,1,,35.717841,139.631026,1300
13115,東田小震災救援所,東京都杉並区成田東1-21-1,震災救援所,1012,-1,1,0,0,0,0,0,1,,35.691538,139.638944,1301
13115,東田中震災救援所,東京都杉並区成田東3-19-17,震災救援所,1410,-1,1,0,0,0,0,0,1,,35.694649,139.635194,1302
13115,桃一小震災救援所,東京都杉並区桃井2-6-1,震災救援所,1420,-1,1,0,0,0,0,0,1,,35.712035,139.609251,1303
13115,桃五小震災救援所,東京都杉並区下井草4-22-4,震災救援所,1553,-1,1,0,0,0,0,0,1,,35.722257,139.619749,1304
13115,桃三小震災救援所,東京都杉並区西荻北2-10-7,震災救援所,1238,-1,1,0,0,0,0,0,1,,35.705369,139.602335,1305
13115,桃四小震災救援所,東京都杉並区善福寺3-3-5,震災救援所,1310,-1,1,0,0,0,0,0,1,,35.717007,139.594474,1306
13115,桃二小震災救援所,東京都杉並区荻窪5-10-25,震災救援所,1399,-1,1,0,0,0,0,0,1,,35.701953,139.617889,1307
13115,馬橋小震災救援所,東京都杉並区高円寺北4-28-5,震災救援所,1323,-1,1,0,0,0,0,0,1,,35.708648,139.643304,1308
13115,柏の宮公園一帯,東京都杉並区,避難場所,35200,-1,1,0,0,0,0,0,1,,35.6783210491,139.62629384,1309
13115,白鷺一丁目地区,東京都中野区,避難場所,14300,-1,1,0,0,0,0,0,3,,35.7183491683,139.639148393,1310
13115,八成小震災救援所,東京都杉並区井草2-25-4,震災救援所,1356,-1,1,0,0,0,0,0,1,,35.728478,139.619638,1311
13115,浜田山小震災救援所,東京都杉並区浜田山4-23-1,震災救援所,1647,-1,1,0,0,0,0,0,1,,35.685622,139.6295,1312
13115,富士見丘小震災救援所,東京都杉並区上高井戸2-116-13,震災救援所,1236,-1,1,0,0,0,0,0,1,,35.679706,139.607085,1313
13115,富士見丘中震災救援所,東京都杉並区久我山2-20-1,震災救援所,1277,-1,1,0,0,0,0,0,1,,35.682872,139.605724,1314
13115,都立豊多摩高校,東京都杉並区成田西2-6-18,震災救援所補助、代替施設,-1,-1,1,0,0,0,0,0,1,,35.6891219991,139.629,1315
13115,方南小震災救援所,東京都杉並区方南1-52-14,震災救援所,1550,-1,1,0,0,0,0,0,1,,35.679902,139.658387,1316
13115,堀之内小震災救援所,東京都杉並区堀之内3-24-11,震災救援所,1397,-1,1,0,0,0,0,0,1,,35.693205,139.646971,1317
13115,和泉小震災救援所,東京都杉並区和泉2-17-21,震災救援所,1048,-1,1,0,0,0,0,0,1,,35.67543,139.648999,1319
13115,和泉中震災救援所,東京都杉並区和泉2-17-14,震災救援所,1122,-1,1,0,0,0,0,0,1,,35.674374,139.648777,1320
13115,和田小学校,東京都杉並区和田2-30-21,避難所、震災救援所,1246,-1,1,0,1,0,0,0,1,,35.690872,139.657025,1321
13115,和田中震災救援所,東京都杉並区和田2-21-8,震災救援所,1444,-1,1,0,0,0,0,0,1,,35.690428,139.658497,1323
13115,和田堀公園（東地区）一帯,東京都杉並区,避難場所,23500,-1,1,0,0,0,0,0,3,,35.6841870033,139.643232094,1324
13116,（旧）高田小学校,東京都豊島区雑司が谷2-12-1,救援センター,-1,-1,0,0,0,0,0,1,3,,35.7193586254,139.716499116,1325
13116,（旧）千川小学校,東京都豊島区要町3-54-16,救援センター,-1,-1,0,0,0,0,0,1,3,,35.7408063647,139.689072986,1326
13116,さくら小学校,東京都豊島区長崎6-16-1,救援センター,-1,-1,0,0,0,0,0,1,1,,35.736007,139.680022,1328
13116,みらい館大明,東京都豊島区池袋3-30-8,救援センター,-1,-1,0,0,0,0,0,1,3,,35.735636,139.704503,1329
13116,学習院大学,東京都豊島区目白1-5-1,避難場所,86200,130800,0,0,0,0,0,1,1,,35.718815,139.708825,1330
13116,仰高小学校,東京都豊島区駒込5-1-19,救援センター,-1,-1,0,0,0,0,0,1,1,,35.736508,139.738628,1332
13116,駒込小学校,東京都豊島区駒込3-13-1,救援センター,-1,-1,0,0,0,0,0,1,1,,35.738341,139.742961,1333
13116,駒込中学校,東京都豊島区駒込4-5-1,救援センター,-1,-1,0,0,0,0,0,1,1,,35.735953,139.741988,1334
13116,駒込中学校一帯,東京都豊島区,避難場所,-1,-1,0,0,0,0,0,1,3,,35.7354557882,139.74348799,1335
13116,公社向原住宅一帯,東京都豊島区,避難場所,56500,66400,0,0,0,0,0,1,3,,35.7451372265,139.683504252,1336
13116,高松小学校,東京都豊島区高松2-57-22,救援センター,-1,-1,0,0,0,0,0,1,1,,35.739535,139.697159,1337
13116,高南小学校,東京都豊島区高田2-12-7,救援センター,-1,-1,0,0,0,0,0,1,1,,35.716454,139.713992,1338
13116,雑司ヶ谷墓地,東京都豊島区,避難場所,18500,51900,0,0,0,0,0,1,3,,35.722449,139.71984,1339
13116,清和小学校,東京都豊島区巣鴨3-14-1,救援センター,-1,-1,0,0,0,0,0,1,1,,35.735897,139.733045,1340
13116,西巣鴨小学校,東京都豊島区西巣鴨1-27-1,救援センター,-1,-1,0,0,0,0,0,1,1,,35.738647,139.726462,1341
13116,西巣鴨中学校,東京都豊島区南大塚3-18-1,救援センター,-1,-1,0,0,0,0,0,1,1,,35.728953,139.727212,1342
13116,西池袋中学校（仮校舎）,東京都豊島区目白5-24-12,救援センター,-1,-1,0,0,0,0,0,1,3,,35.725445,139.697007,1343
13116,西部区民事務所,東京都豊島区千早2-39-3,救援センター,-1,-1,0,0,0,0,0,1,1,,35.735804,139.69096,1344
13116,千川中学校,東京都豊島区高松1-9-21,救援センター,-1,-1,0,0,0,0,0,1,1,,35.736091,139.699964,1345
13116,千早小学校,東京都豊島区千早3-33-5,救援センター,-1,-1,0,0,0,0,0,1,1,,35.734957,139.687347,1346
13116,千登世橋中学校,東京都豊島区目白1-1-1,救援センター,-1,-1,0,0,0,0,0,1,1,,35.717425,139.711955,1347
13116,染井墓地,東京都豊島区,避難場所,-1,-1,0,0,0,0,0,1,3,,35.73864,139.737044,1348
13116,巣鴨小学校,東京都豊島区南大塚1-24-10,救援センター,-1,-1,0,0,0,0,0,1,1,,35.728676,139.734517,1349
13116,巣鴨北中学校,東京都豊島区西巣鴨3-17-1,救援センター,-1,-1,0,0,0,0,0,1,1,,35.741591,139.728795,1350
13116,池袋小学校,東京都豊島区池袋4-23-8,救援センター,-1,-1,0,0,0,0,0,1,1,,35.737813,139.70938,1351
13116,池袋第一小学校,東京都豊島区上池袋4-28-1,救援センター,-1,-1,0,0,0,0,0,1,1,,35.741591,139.719101,1352
13116,池袋第三小学校,東京都豊島区西池袋3-14-3,救援センター,-1,-1,0,0,0,0,0,1,1,,35.72848,139.702853,1353
13116,池袋第二小学校,東京都豊島区池袋本町1-43-1,救援センター,-1,-1,0,0,0,0,0,1,1,,35.74084,139.714657,1354
13116,池袋中学校,東京都豊島区池袋本町4-5-24,救援センター,-1,-1,0,0,0,0,0,1,1,,35.741924,139.714546,1355
13116,朝日小学校,東京都豊島区巣鴨5-33-1,救援センター,-1,-1,0,0,0,0,0,1,1,,35.741035,139.733239,1356
13116,長崎小学校,東京都豊島区長崎2-6-3,救援センター,-1,-1,0,0,0,0,0,1,1,,35.728647,139.690104,1357
13116,椎名町小学校,東京都豊島区南長崎4-30-5,救援センター,-1,-1,0,0,0,0,0,1,1,,35.726675,139.685521,1358
13116,哲学堂公園一帯,東京都豊島区,避難場所,80300,87800,0,0,0,0,0,1,1,,35.72246,139.67403,1359
13116,南池袋小学校,東京都豊島区南池袋3-18-12,救援センター,-1,-1,0,0,0,0,0,1,1,,35.724151,139.714689,1360
13116,富士見台小学校,東京都豊島区南長崎1-10-5,救援センター,-1,-1,0,0,0,0,0,1,1,,35.724675,139.693215,1361
13116,文成小学校,東京都豊島区池袋本町4-36-1,救援センター,-1,-1,0,0,0,0,0,1,1,,35.744312,139.714407,1362
13116,朋有小学校,東京都豊島区東池袋4-40-1,救援センター,-1,-1,0,0,0,0,0,1,1,,35.728953,139.723601,1363
13116,豊成小学校,東京都豊島区上池袋1-18-24,救援センター,-1,-1,0,0,0,0,0,1,1,,35.734952,139.722074,1364
13116,豊島区立総合体育場一帯,東京都豊島区,避難場所,56300,66800,0,0,0,0,0,1,3,,35.7290273465,139.722101819,1365
13116,明豊中学校,東京都豊島区長崎5-31-29,救援センター,-1,-1,0,0,0,0,0,1,1,,35.736007,139.684382,1366
13116,目白小学校,東京都豊島区目白2-11-6,救援センター,-1,-1,0,0,0,0,0,1,1,,35.720954,139.709409,1367
13116,要小学校,東京都豊島区要町2-3-20,救援センター,-1,-1,0,0,0,0,0,1,1,,35.734396,139.693743,1368
13116,立教大学,東京都豊島区,避難場所,45200,53000,0,0,0,0,0,1,1,,35.730119,139.702298,1369
13203,グリーンパーク,東京都武蔵野市,広域避難場所,161500,323000,0,0,0,0,0,1,3,,35.7179662628,139.563009777,2547
13203,井の頭恩賜公園,東京都武蔵野市,広域避難場所,26500,53000,0,0,0,0,0,1,1,,35.7007319,139.57235331,2549
13203,井之頭小学校,東京都武蔵野市吉祥寺本町3-27-19,指定避難所,2661,4391,0,0,0,0,0,1,1,,35.704063,139.568199,2550
13203,関前南小学校,東京都武蔵野市関前3-37-26,指定避難所,1673,2761,0,0,0,0,0,1,1,,35.7137,139.54995,2551
13203,境南小学校,東京都武蔵野市境南町2-27-27,指定避難所,3267,5391,0,0,0,0,0,1,1,,35.697147,139.544729,2553
13203,国際基督教大学周辺,東京都武蔵野市,広域避難場所,447500,895000,0,0,0,0,0,1,3,,35.6833296543,139.52987584,2555
13203,桜野小学校,東京都武蔵野市桜堤1-8-19,指定避難所,2294,3785,0,0,0,0,0,1,1,,35.709895,139.534285,2557
13203,成蹊学園グラウンド,東京都武蔵野市,広域避難場所,31500,63000,0,0,0,0,0,1,3,,35.715159,139.574679,2561
13203,千川小学校,東京都武蔵野市八幡町3-5-25,指定避難所,2888,4766,0,0,0,0,0,1,1,,35.718755,139.553144,2562
13203,大野田小学校,東京都武蔵野市吉祥寺北町4-11-37,指定避難所,3465,5717,0,0,0,0,0,1,1,,35.715617,139.56706,2563
13203,第一小学校,東京都武蔵野市吉祥寺本町4-17-16,指定避難所,2143,3536,0,0,0,0,0,1,1,,35.708951,139.573448,2564
13203,第一中学校,東京都武蔵野市中町3-9-5,指定避難所,2839,4684,0,0,0,0,0,1,1,,35.710812,139.566004,2565
13203,第五小学校,東京都武蔵野市関前3-2-20,指定避難所,2262,3733,0,0,0,0,0,1,1,,35.712923,139.556227,2566
13203,第五中学校,東京都武蔵野市関前2-10-20,指定避難所,2202,3634,0,0,0,0,0,1,1,,35.71034,139.551311,2567
13203,第三小学校,東京都武蔵野市吉祥寺南町2-35-9,指定避難所,2733,4510,0,0,0,0,0,1,1,,35.702536,139.587003,2568
13203,第三中学校,東京都武蔵野市吉祥寺東町1-23-8,指定避難所,2875,4744,0,0,0,0,0,1,1,,35.707646,139.586836,2569
13203,第四小学校,東京都武蔵野市吉祥寺北町2-4-5,指定避難所,2447,4037,0,0,0,0,0,1,1,,35.712118,139.580503,2570
13203,第四中学校,東京都武蔵野市吉祥寺北町5-11-41,指定避難所,4835,7977,0,0,0,0,0,1,1,,35.718811,139.569865,2571
13203,第二小学校,東京都武蔵野市境4-2-15,指定避難所,2321,3829,0,0,0,0,0,1,1,,35.708451,139.542729,2572
13203,第二中学校,東京都武蔵野市桜堤1-7-31,指定避難所,2992,4936,0,0,0,0,0,1,1,,35.709812,139.535424,2573
13203,第六中学校,東京都武蔵野市境3-20-10,指定避難所,2541,4193,0,0,0,0,0,1,1,,35.708534,139.545367,2574
13203,都立武蔵高校,東京都武蔵野市境4-13-28,指定避難所,1188,1960,0,0,0,0,0,1,1,,35.708395,139.53859,2575
13203,都立武蔵野北高校,東京都武蔵野市八幡町2-3-10,指定避難所,987,1629,0,0,0,0,0,1,1,,35.7203939991,139.557671,2576
13203,本宿小学校,東京都武蔵野市吉祥寺東町4-1-9,指定避難所,2844,4693,0,0,0,0,0,1,1,,35.704758,139.590752,2578
13229,けやき小学校,東京都西東京市芝久保町5-7-1,避難所,1399,-1,0,0,0,0,0,1,1,,35.734302,139.526032,3671
13229,けやき保育園,東京都西東京市西原町4-5-96,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.736586,139.530117,3672
13229,コール田無,東京都西東京市田無町3-7-2,避難所,343,-1,0,0,0,0,0,1,1,,35.729251,139.54375,3673
13229,こまどり保育園,東京都西東京市下保谷2-14-18,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.752196,139.558809,3674
13229,しもほうや保育園,東京都西東京市下保谷3-8-15,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.754807,139.56653,3675
13229,すみよし保育園,東京都西東京市住吉町3-14-14,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.749696,139.54931,3676
13229,そよかぜ保育園,東京都西東京市ひばりが丘3-1-25,二次避難所,-1,-1,0,0,0,0,0,1,4,,35.7459653866,139.536901921,3677
13229,なかまち保育園,東京都西東京市中町4-4-16,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.737198,139.564364,3678
13229,はこべら保育園,東京都西東京市富士町1-7-2,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.733893,139.560309,3679
13229,ひがしふしみ保育園,東京都西東京市東伏見2-11-11,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.727532,139.560171,3680
13229,ひがし保育園,東京都西東京市東町2-4-13,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.746336,139.560559,3681
13229,ひばりが丘公民館,東京都西東京市ひばりが丘2-3-4,避難所,181,-1,0,0,0,0,0,1,1,,35.747402,139.540614,3682
13229,ひばりが丘中学校,東京都西東京市住吉町1-14-28,避難所,1208,-1,0,0,0,0,0,1,1,,35.742836,139.548393,3683
13229,ひばりが丘福祉会館,東京都西東京市ひばりが丘2-8-27,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.748538,139.53778,3684
13229,ひばりが丘保育園,東京都西東京市ひばりが丘2-3-5,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.747141,139.540394,3685
13229,ほうやちょう保育園,東京都西東京市保谷町3-13-1,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.729587,139.553171,3686
13229,みどり保育園,東京都西東京市緑町2-15-12,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.742086,139.535839,3687
13229,やぎさわ保育園,東京都西東京市柳沢5-8-2,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.722116,139.551005,3688
13229,栄小学校,東京都西東京市栄町2-10-9,避難所,1098,-1,0,0,0,0,0,1,1,,35.752085,139.552921,3689
13229,下保谷福祉会館,東京都西東京市下保谷4-3-18,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.750433,139.565093,3690
13229,向台小学校,東京都西東京市向台町2-1-1,避難所,1221,-1,0,0,0,0,0,1,1,,35.722338,139.539617,3691
13229,向台保育園,東京都西東京市南町3-23-1,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.725615,139.542006,3692
13229,市民会館,東京都西東京市田無町4-15-11,避難所,610,-1,0,0,0,0,0,1,1,,35.728065,139.534432,3693
13229,市民総合体育館,東京都西東京市向台町5-4-20,避難所,976,-1,0,0,0,0,0,1,1,,35.720033,139.529963,3694
13229,芝久保公民館,東京都西東京市芝久保町5-4-48,避難所,196,-1,0,0,0,0,0,1,1,,35.732673,139.528071,3695
13229,芝久保小学校,東京都西東京市芝久保町3-7-1,避難所,956,-1,0,0,0,0,0,1,1,,35.728747,139.522859,3696
13229,芝久保保育園,東京都西東京市芝久保町1-14-32,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.724615,139.526396,3697
13229,社会福祉法人健光園,東京都西東京市田無町5-5-19,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.731781,139.536645,3698
13229,住吉会館（ルピナス）,東京都西東京市住吉町6-1-25,二次避難所,-1,-1,0,0,0,0,0,1,3,,35.7444437116,139.551415437,3699
13229,住吉小学校,東京都西東京市住吉町5-2-1,避難所,929,-1,0,0,0,0,0,1,1,,35.745919,139.553171,3700
13229,上向台小学校,東京都西東京市向台町6-7-28,避難所,1536,-1,0,0,0,0,0,1,1,,35.720727,139.525896,3701
13229,新町福祉会館,東京都西東京市新町5-2-7,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.712894,139.536323,3702
13229,西原保育園,東京都西東京市芝久保町5-4-2,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.733531,139.527201,3703
13229,青嵐中学校,東京都西東京市北町2-13-17,避難所,1905,-1,0,0,0,0,0,1,1,,35.756668,139.55667,3704
13229,泉小学校,東京都西東京市泉町3-6-8,避難所,814,-1,0,0,0,0,0,1,1,,35.741392,139.553143,3705
13229,谷戸公民館,東京都西東京市谷戸町1-17-2,避難所,182,-1,0,0,0,0,0,1,1,,35.741483,139.543702,3706
13229,谷戸高齢者在宅サービスセンター,東京都西東京市谷戸町3-23-8,二次避難所,-1,-1,0,0,0,0,0,1,3,,35.748885,139.543766,3707
13229,谷戸小学校,東京都西東京市緑町3-1-1,避難所,1162,-1,0,0,0,0,0,1,1,,35.740253,139.542727,3708
13229,谷戸第二小学校,東京都西東京市谷戸町1-17-27,避難所,1087,-1,0,0,0,0,0,1,1,,35.741475,139.545199,3709
13229,中原小学校,東京都西東京市ひばりが丘2-6-25,避難所,1322,-1,0,0,0,0,0,1,1,,35.74703,139.538061,3710
13229,田無公民館,東京都西東京市南町5-6-11,避難所,250,-1,0,0,0,0,0,1,4,,35.7259451714,139.537536611,3711
13229,田無小学校,東京都西東京市田無町4-5-21,避難所,1251,-1,0,0,0,0,0,1,1,,35.728313,139.537604,3712
13229,田無総合福祉センター,東京都西東京市田無町5-5-12,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.731809,139.536209,3713
13229,田無第一中学校,東京都西東京市南町6-9-37,避難所,1270,-1,0,0,0,0,0,1,1,,35.724504,139.531729,3714
13229,田無第三中学校,東京都西東京市西原町3-4-1,避難所,988,-1,0,0,0,0,0,1,1,,35.734809,139.53109,3715
13229,田無第四中学校,東京都西東京市向台町2-14-9,避難所,1399,-1,0,0,0,0,0,1,1,,35.719727,139.540423,3716
13229,田無第二中学校,東京都西東京市北原町2-9-1,避難所,970,-1,0,0,0,0,0,1,1,,35.738309,139.545116,3717
13229,田無保育園,東京都西東京市緑町1-2-26,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.733948,139.5402,3718
13229,東京都立田無工業高等学校,東京都西東京市向台町1-9-1,避難所,920,-1,0,0,0,0,0,1,1,,35.720477,139.548561,3719
13229,東京都立田無高等学校,東京都西東京市向台町5-4-32,避難所,995,-1,0,0,0,0,0,1,1,,35.720505,139.528702,3720
13229,東京都立田無特別支援学校,東京都西東京市南町5-15-5,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.7233659991,139.534312,3721
13229,東京都立保谷高等学校,東京都西東京市住吉町5-8-23,避難所,1023,-1,0,0,0,0,0,1,1,,35.746086,139.555393,3722
13229,東小学校,東京都西東京市東町6-2-33,避難所,879,-1,0,0,0,0,0,1,1,,35.741781,139.56417,3723
13229,東伏見小学校,東京都西東京市東伏見6-1-28,避難所,1018,-1,0,0,0,0,0,1,1,,35.725949,139.559254,3724
13229,日本文華学園,東京都西東京市西原町4-5-85,避難所,168,-1,0,0,0,0,0,1,3,,35.738086,139.530451,3725
13229,富士町福祉会館,東京都西東京市富士町6-6-13,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.730066,139.556899,3726
13229,武蔵野女子学院,東京都西東京市新町1-1-20,避難所,1596,-1,0,0,0,0,0,1,1,,35.718311,139.54695,3727
13229,碧山小学校,東京都西東京市中町5-11-4,避難所,1102,-1,0,0,0,0,0,1,1,,35.738337,139.563031,3728
13229,保谷駅前公民館,東京都西東京市東町3-14-30,避難所,84,-1,0,0,0,0,0,1,1,,35.747854,139.567369,3729
13229,保谷小学校,東京都西東京市保谷町1-3-35,避難所,952,-1,0,0,0,0,0,1,1,,35.736906,139.554595,3730
13229,保谷障害者福祉センター,東京都西東京市保谷町1-6-20,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.734598,139.556323,3731
13229,保谷第一小学校,東京都西東京市下保谷1-4-4,避難所,877,-1,0,0,0,0,0,1,1,,35.749891,139.558003,3732
13229,保谷第二小学校,東京都西東京市柳沢4-2-11,避難所,1134,-1,0,0,0,0,0,1,1,,35.720283,139.550561,3733
13229,保谷中学校,東京都西東京市保谷町1-17-4,避難所,1758,-1,0,0,0,0,0,1,1,,35.733565,139.556645,3734
13229,本町小学校,東京都西東京市保谷町1-14-23,避難所,945,-1,0,0,0,0,0,1,1,,35.732914,139.555669,3735
13229,明保中学校,東京都西東京市東町1-1-24,避難所,1201,-1,0,0,0,0,0,1,1,,35.742836,139.56267,3736
13229,柳沢公民館,東京都西東京市柳沢1-15-1,避難所,243,-1,0,0,0,0,0,1,1,,35.728338,139.553949,3737
13229,柳沢小学校,東京都西東京市南町2-12-37,避難所,924,-1,0,0,0,0,0,1,1,,35.722033,139.547783,3738
13229,柳沢中学校,東京都西東京市柳沢3-8-22,避難所,1064,-1,0,0,0,0,0,1,1,,35.720561,139.552533,3739
13229,老人憩いの家「おあしす」,東京都西東京市南町3-18-40,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.722497,139.54272,3740